LID,Glottocode,Language,VerbInflectionExponenceType,VerbInflectionMaxCategoryCount,VerbInflectionMaxCategorySansAgreementCount,VerbInflectionMaxFormativeCount,VerbInflectionMaxFormativeSansAgreementCount,VerbHasBipartiteStem,VerbIsSyntacticallyCoherent,VerbSyntacticCoherencyNotes,VerbIsProsodicallyCoherent,VerbProsodicCoherencyNotes,VerbIsPhonologicallyCoherent,VerbPhonologicalCoherencyNotes,VerbIncorporation,VerbHasAnyIncorporation,VerbHasNounIncorporation,VerbHasVerbIncorporation,VerbHasNounOrVerbIncorporation,IsVerbInflectionSurveyComplete,VerbInflectionCategory,VerbInflectionMacrocategory,VerbInflectionMarkerPosition,VerbInflectionMarkerPositionBinned4,VerbInflectionMarkerPositionBinned5,VerbInflectionMarkerHasPreposedExponent,VerbInflectionMarkerHasPostposedExponent,VerbInflectionMarkerHasMultipleExponents,IsVerbAgreementSurveyComplete,VerbAgreementMicrorelation,VerbAgreementMarkerPosition,VerbAgreementMarkerPositionBinned4,VerbAgreementMarkerPositionBinned5,VerbAgreementMarkerHasPreposedExponent,VerbAgreementMarkerHasPostposedExponent,VerbAgreementMarkerHasMultipleExponents
458,adyg1241,Adyghe (West Circassian),cumulative,13,9,9,5,,TRUE,,TRUE,,,,AdvP,TRUE,FALSE,FALSE,FALSE,TRUE,Number,number,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
458,adyg1241,Adyghe (West Circassian),cumulative,13,9,9,5,,TRUE,,TRUE,,,,AdvP,TRUE,FALSE,FALSE,FALSE,TRUE,Number,number,post,post,post,FALSE,TRUE,FALSE,TRUE,POSS-default,prae,prae,prae,TRUE,FALSE,FALSE
458,adyg1241,Adyghe (West Circassian),cumulative,13,9,9,5,,TRUE,,TRUE,,,,AdvP,TRUE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
458,adyg1241,Adyghe (West Circassian),cumulative,13,9,9,5,,TRUE,,TRUE,,,,AdvP,TRUE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,B-default,prae,prae,prae,TRUE,FALSE,FALSE
458,adyg1241,Adyghe (West Circassian),cumulative,13,9,9,5,,TRUE,,TRUE,,,,AdvP,TRUE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
458,adyg1241,Adyghe (West Circassian),cumulative,13,9,9,5,,TRUE,,TRUE,,,,AdvP,TRUE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,POSS-default,prae,prae,prae,TRUE,FALSE,FALSE
458,adyg1241,Adyghe (West Circassian),cumulative,13,9,9,5,,TRUE,,TRUE,,,,AdvP,TRUE,FALSE,FALSE,FALSE,TRUE,Status,TAM+,,,,,,,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
458,adyg1241,Adyghe (West Circassian),cumulative,13,9,9,5,,TRUE,,TRUE,,,,AdvP,TRUE,FALSE,FALSE,FALSE,TRUE,Status,TAM+,,,,,,,TRUE,B-default,prae,prae,prae,TRUE,FALSE,FALSE
458,adyg1241,Adyghe (West Circassian),cumulative,13,9,9,5,,TRUE,,TRUE,,,,AdvP,TRUE,FALSE,FALSE,FALSE,TRUE,Status,TAM+,,,,,,,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
458,adyg1241,Adyghe (West Circassian),cumulative,13,9,9,5,,TRUE,,TRUE,,,,AdvP,TRUE,FALSE,FALSE,FALSE,TRUE,Status,TAM+,,,,,,,TRUE,POSS-default,prae,prae,prae,TRUE,FALSE,FALSE
459,isth1244,Zapotec (Isthmus),,,,2,,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TAM,TAM+,,,,,,,FALSE,A-default,,,,,,
460,popt1235,Jacaltec,separative,5,3,5,3,FALSE,TRUE,,TRUE,"S/O agreement marker cliticizes to aspect formative, and the combination forms a phonologically separate word.",FALSE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
460,popt1235,Jacaltec,separative,5,3,5,3,FALSE,TRUE,,TRUE,"S/O agreement marker cliticizes to aspect formative, and the combination forms a phonologically separate word.",FALSE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
460,popt1235,Jacaltec,separative,5,3,5,3,FALSE,TRUE,,TRUE,"S/O agreement marker cliticizes to aspect formative, and the combination forms a phonologically separate word.",FALSE,,,FALSE,FALSE,FALSE,FALSE,TRUE,Voice,valence,,,,,,,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
460,popt1235,Jacaltec,separative,5,3,5,3,FALSE,TRUE,,TRUE,"S/O agreement marker cliticizes to aspect formative, and the combination forms a phonologically separate word.",FALSE,,,FALSE,FALSE,FALSE,FALSE,TRUE,Voice,valence,,,,,,,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
460,popt1235,Jacaltec,separative,5,3,5,3,FALSE,TRUE,,TRUE,"S/O agreement marker cliticizes to aspect formative, and the combination forms a phonologically separate word.",FALSE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
460,popt1235,Jacaltec,separative,5,3,5,3,FALSE,TRUE,,TRUE,"S/O agreement marker cliticizes to aspect formative, and the combination forms a phonologically separate word.",FALSE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
56,chuk1273,Chukchi,distributive,6,4,10,,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,TAM,TAM+,prae/post,split,split,TRUE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
56,chuk1273,Chukchi,distributive,6,4,10,,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,TAM,TAM+,prae/post,split,split,TRUE,TRUE,FALSE,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
56,chuk1273,Chukchi,distributive,6,4,10,,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
56,chuk1273,Chukchi,distributive,6,4,10,,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
56,chuk1273,Chukchi,distributive,6,4,10,,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Voice,valence,,,,,,,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
56,chuk1273,Chukchi,distributive,6,4,10,,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Voice,valence,,,,,,,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
56,chuk1273,Chukchi,distributive,6,4,10,,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Evidential,evidential,,,,,,,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
56,chuk1273,Chukchi,distributive,6,4,10,,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Evidential,evidential,,,,,,,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
361,swah1253,Swahili,,,,12,,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,MTN,TAM+,,,,,,,FALSE,A-default,,,,,,
361,swah1253,Swahili,,,,12,,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,MTN,TAM+,,,,,,,FALSE,U-default,,,,,,
361,swah1253,Swahili,,,,12,,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Voice,valence,,,,,,,FALSE,A-default,,,,,,
361,swah1253,Swahili,,,,12,,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Voice,valence,,,,,,,FALSE,U-default,,,,,,
361,swah1253,Swahili,,,,12,,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Tense,TAM+,,,,,,,FALSE,A-default,,,,,,
361,swah1253,Swahili,,,,12,,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Tense,TAM+,,,,,,,FALSE,U-default,,,,,,
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,Construct,NP-related,in,in/simul,in,FALSE,,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,Construct,NP-related,in,in/simul,in,FALSE,,FALSE,TRUE,U-default,prae/post,split,split,TRUE,TRUE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,Version,valence,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,Version,valence,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,U-default,prae/post,split,split,TRUE,TRUE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae/post,split,split,TRUE,TRUE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,Evidential,evidential,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,Evidential,evidential,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae/post,split,split,TRUE,TRUE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,Polarity,operators,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,Polarity,operators,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae/post,split,split,TRUE,TRUE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,Voice,valence,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
154,haka1240,Hakka Lai,distributive,8,6,16,13,FALSE,FALSE,ideophones can intervene between V and TAM (p9),FALSE,"except monomoraic (AGR) formatives, all elements are isolating",FALSE,,Adp,TRUE,FALSE,FALSE,FALSE,TRUE,Voice,valence,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae/post,split,split,TRUE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Number,number,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Number,number,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Voice,valence,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Voice,valence,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Evidential,evidential,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Evidential,evidential,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Nominalizer,NP-related,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,post,post,post,FALSE,TRUE,FALSE
104,hual1241,Quechua (Huallaga),cumulative,9,7,7,5,FALSE,TRUE,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Nominalizer,NP-related,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,TA,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,TA,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Number,number,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Number,number,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Polarity,operators,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Polarity,operators,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Voice,valence,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Voice,valence,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Quantificational,number,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,Quantificational,number,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,TA,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
461,onei1249,Oneida,distributive,8,6,12,,FALSE,TRUE,"No mention of anything moving, intervening, etc.",TRUE,One accent per word.,,,N,TRUE,TRUE,FALSE,TRUE,TRUE,TA,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
159,lang1324,Lango,cumulative,6,4,5,,FALSE,TRUE,,TRUE,"External sandhi shifting word boundaries cutting across the grammatical word. Noonan p. 36, 42",FALSE,see above,,FALSE,FALSE,FALSE,FALSE,TRUE,Construct,NP-related,,,,,,,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
159,lang1324,Lango,cumulative,6,4,5,,FALSE,TRUE,,TRUE,"External sandhi shifting word boundaries cutting across the grammatical word. Noonan p. 36, 42",FALSE,see above,,FALSE,FALSE,FALSE,FALSE,TRUE,Construct,NP-related,,,,,,,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
159,lang1324,Lango,cumulative,6,4,5,,FALSE,TRUE,,TRUE,"External sandhi shifting word boundaries cutting across the grammatical word. Noonan p. 36, 42",FALSE,see above,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,,,,,,,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
159,lang1324,Lango,cumulative,6,4,5,,FALSE,TRUE,,TRUE,"External sandhi shifting word boundaries cutting across the grammatical word. Noonan p. 36, 42",FALSE,see above,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,,,,,,,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
159,lang1324,Lango,cumulative,6,4,5,,FALSE,TRUE,,TRUE,"External sandhi shifting word boundaries cutting across the grammatical word. Noonan p. 36, 42",FALSE,see above,,FALSE,FALSE,FALSE,FALSE,TRUE,Voice,valence,,,,,,,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
159,lang1324,Lango,cumulative,6,4,5,,FALSE,TRUE,,TRUE,"External sandhi shifting word boundaries cutting across the grammatical word. Noonan p. 36, 42",FALSE,see above,,FALSE,FALSE,FALSE,FALSE,TRUE,Voice,valence,,,,,,,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
159,lang1324,Lango,cumulative,6,4,5,,FALSE,TRUE,,TRUE,"External sandhi shifting word boundaries cutting across the grammatical word. Noonan p. 36, 42",FALSE,see above,,FALSE,FALSE,FALSE,FALSE,TRUE,Deixis,pragmatic,,,,,,,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
159,lang1324,Lango,cumulative,6,4,5,,FALSE,TRUE,,TRUE,"External sandhi shifting word boundaries cutting across the grammatical word. Noonan p. 36, 42",FALSE,see above,,FALSE,FALSE,FALSE,FALSE,TRUE,Deixis,pragmatic,,,,,,,TRUE,U-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Quantificational,number,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Quantificational,number,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Nominalizer,NP-related,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Nominalizer,NP-related,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Polarity,operators,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Polarity,operators,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Symmetrical_voice,pragmatic,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Symmetrical_voice,pragmatic,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Voice,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Voice,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Evidential,evidential,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
176,mapu1245,Mapudungun,,,,10,8,FALSE,TRUE,,TRUE,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Evidential,evidential,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
464,mode1248,Greek (modern),separative,5,2,5,2,FALSE,TRUE,,TRUE,,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post (prae),post,post,TRUE,TRUE,FALSE,TRUE,A-default,post,post,post,FALSE,TRUE,FALSE
464,mode1248,Greek (modern),separative,5,2,5,2,FALSE,TRUE,,TRUE,,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post (prae),post,post,TRUE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
